Date,Open,High,Low,Close,Volume,Adj Close
2016-04-27,56.35,57.20,54.80,54.80,1083200,54.40
2016-04-26,57.60,58.00,55.00,56.85,1857500,56.435
2016-04-25,59.10,59.10,57.50,58.00,1321700,57.577
2016-04-22,59.70,60.00,59.10,59.10,1092400,58.669
2016-04-21,61.35,61.80,60.75,61.30,725900,60.853
2016-04-20,61.75,62.45,60.40,60.85,1296200,60.406
2016-04-19,63.15,63.65,61.70,61.75,1030200,61.299
2016-04-18,63.00,63.50,62.75,62.90,477600,62.441
2016-04-15,63.20,63.20,62.20,63.00,858200,62.54
2016-04-14,63.50,64.05,63.15,63.45,377000,62.987
2016-04-13,62.70,63.45,61.65,63.00,583300,62.54
2016-04-12,62.05,63.35,62.00,62.70,780700,62.242
2016-04-11,62.50,62.60,62.00,62.20,195700,61.746
2016-04-08,63.10,63.10,62.25,62.90,313100,62.441
2016-04-07,61.70,62.80,61.30,62.60,475800,62.143
2016-04-06,61.10,62.50,61.10,61.70,535700,61.25
2016-04-05,61.20,61.60,59.35,61.60,774200,61.15
2016-04-04,61.15,61.15,61.15,61.15,000,60.704
2016-04-01,61.35,61.50,61.00,61.20,567300,60.753
2016-03-31,61.35,61.70,60.65,60.65,752300,60.207
2016-03-30,61.80,62.00,61.20,61.55,993600,61.101
2016-03-29,63.00,64.00,60.45,61.35,1170000,60.902
2016-03-28,63.05,63.05,63.05,63.05,000,62.59
2016-03-25,63.05,63.05,63.05,63.05,000,62.59
2016-03-24,63.95,64.00,62.90,63.05,592100,62.59
2016-03-23,66.45,66.50,63.15,63.15,726800,62.689
2016-03-22,64.05,67.30,63.55,66.05,1268300,65.568
2016-03-21,62.75,64.05,61.80,63.65,323000,63.185
2016-03-18,63.70,63.70,61.45,62.30,988800,61.845
2016-03-17,64.70,64.75,63.70,63.80,527300,63.334
2016-03-16,64.55,64.70,63.80,64.00,448600,63.533
2016-03-15,64.40,64.65,63.35,63.45,333500,62.987
