Date,Open,High,Low,Close,Volume,Adj Close
2016-04-01,5.96,6.01,5.85,5.89,44186000,5.89
2016-03-31,6.09,6.09,5.93,5.99,36121900,5.99
2016-03-30,5.90,6.15,5.89,6.03,68868900,6.03
2016-03-29,6.13,6.13,5.94,6.01,22279500,6.01
2016-03-28,6.05,6.05,6.05,6.05,000,6.05
2016-03-25,6.05,6.05,6.05,6.05,000,6.05
2016-03-24,6.01,6.18,5.93,6.05,23275900,6.05
2016-03-23,5.98,6.06,5.96,6.04,10272000,6.04
2016-03-22,6.02,6.10,5.92,5.94,16745900,5.94
2016-03-21,6.03,6.12,5.99,6.04,23910200,6.04
2016-03-18,5.88,6.00,5.84,5.93,62616200,5.93
2016-03-17,5.86,6.00,5.83,5.84,26396000,5.84
2016-03-16,5.86,5.92,5.69,5.79,23665400,5.79
2016-03-15,6.00,6.00,5.86,5.88,17457800,5.88
2016-03-14,6.00,6.15,5.92,5.99,33057300,5.99
2016-03-11,5.69,5.90,5.63,5.87,20662100,5.87
2016-03-10,5.80,5.86,5.65,5.66,13173500,5.66
2016-03-09,5.84,5.84,5.69,5.74,26130700,5.74
2016-03-08,5.87,5.88,5.75,5.87,30023200,5.87
2016-03-07,5.85,6.30,5.83,5.92,44887200,5.92
2016-03-04,5.58,5.86,5.58,5.84,50580200,5.84
2016-03-03,5.73,5.75,5.52,5.57,29549000,5.57
2016-03-02,5.41,5.64,5.40,5.63,41053000,5.63
2016-03-01,5.14,5.30,5.10,5.30,35242200,5.30
2016-02-29,5.09,5.12,4.99,5.08,24528600,5.08
2016-02-26,5.09,5.10,4.99,5.09,10821200,5.09
2016-02-25,5.24,5.24,4.97,4.99,20737100,4.99
2016-02-24,5.16,5.21,5.12,5.18,9563100,5.18
2016-02-23,5.34,5.35,5.21,5.22,9623000,5.22
2016-02-22,5.29,5.43,5.26,5.29,19742400,5.29
2016-02-19,4.99,5.26,4.99,5.24,22696600,5.24
2016-02-18,5.03,5.06,4.99,5.04,12458400,5.04
2016-02-17,5.11,5.14,4.89,4.91,20680500,4.91
2016-02-16,5.08,5.19,5.02,5.11,16518100,5.11
2016-02-15,4.87,5.03,4.87,5.01,11775000,5.01
2016-02-12,4.70,4.89,4.70,4.81,18968300,4.81
2016-02-11,4.83,4.93,4.80,4.85,13383300,4.85
2016-02-10,5.06,5.06,5.06,5.06,000,5.06
2016-02-09,5.06,5.06,5.06,5.06,000,5.06
2016-02-08,5.06,5.06,5.06,5.06,000,5.06
2016-02-05,5.03,5.10,4.95,5.06,8675000,5.06
2016-02-04,5.02,5.11,4.99,5.03,14345200,5.03
2016-02-03,5.06,5.09,4.90,5.01,21650100,5.01
2016-02-02,4.96,5.14,4.94,5.09,17957600,5.09
2016-02-01,5.17,5.18,4.87,4.94,23818000,4.94
2016-01-29,4.90,5.14,4.82,5.09,33264800,5.09
2016-01-28,4.88,4.92,4.79,4.87,21307000,4.87
2016-01-27,4.99,5.04,4.81,4.88,24191700,4.88
2016-01-26,5.11,5.11,4.81,4.90,25337700,4.90
2016-01-25,5.20,5.27,5.09,5.16,15632500,5.16
2016-01-22,5.05,5.19,4.97,5.15,36044900,5.15
2016-01-21,5.20,5.27,4.86,4.87,37737000,4.87
2016-01-20,5.47,5.47,5.13,5.15,39568700,5.15
2016-01-19,5.25,5.60,5.24,5.55,33391600,5.55
2016-01-18,5.21,5.33,5.18,5.22,28361200,5.22
2016-01-15,5.50,5.57,5.30,5.35,22192200,5.35
2016-01-14,5.38,5.60,5.20,5.50,39885400,5.50
2016-01-13,5.67,5.78,5.53,5.58,29145700,5.58
2016-01-12,5.75,5.87,5.57,5.58,25439500,5.58
2016-01-11,5.91,5.96,5.73,5.75,22507600,5.75
2016-01-08,5.81,6.12,5.80,6.10,65377100,6.10
2016-01-07,6.20,6.20,5.77,5.81,67394800,5.81
2016-01-06,6.60,6.67,6.26,6.28,52247100,6.28
2016-01-05,6.41,6.71,6.26,6.65,114879300,6.65
2016-01-04,6.70,6.72,6.35,6.44,79882400,6.44
2016-01-01,6.82,6.82,6.82,6.82,000,6.82
2015-12-31,6.68,6.83,6.65,6.82,62846100,6.82
2015-12-30,6.60,6.73,6.55,6.72,87823100,6.72
2015-12-29,6.22,6.64,6.20,6.60,39310700,6.60
2015-12-28,6.50,6.62,6.30,6.31,19246000,6.31
2015-12-25,6.50,6.50,6.50,6.50,000,6.50
2015-12-24,6.38,6.51,6.25,6.50,47363700,6.50
2015-12-23,6.30,6.38,6.28,6.33,16379000,6.33
2015-12-22,6.23,6.30,6.16,6.27,44684900,6.27
2015-12-21,6.23,6.25,6.15,6.19,24905100,6.19
2015-12-18,5.96,6.26,5.96,6.19,66237000,6.19
2015-12-17,5.92,6.06,5.85,6.01,55390000,6.01
2015-12-16,5.73,5.79,5.65,5.68,17110200,5.68
2015-12-15,5.68,5.77,5.65,5.70,12894300,5.70
2015-12-14,5.60,5.66,5.45,5.65,18500700,5.65
2015-12-11,5.96,5.96,5.66,5.67,33789500,5.67
2015-12-10,5.74,6.01,5.72,5.92,36575200,5.92
2015-12-09,5.79,5.79,5.69,5.73,22630200,5.73
2015-12-08,5.85,5.89,5.63,5.72,32792700,5.72
2015-12-07,5.90,5.99,5.83,5.84,18789000,5.84
2015-12-04,6.00,6.02,5.79,5.86,48306600,5.86
2015-12-03,6.25,6.25,6.08,6.09,32925800,6.09
2015-12-02,6.28,6.42,6.27,6.30,42772600,6.30
2015-12-01,6.17,6.35,6.11,6.30,57145700,6.30
2015-11-30,6.38,6.38,6.01,6.11,127675200,6.11
2015-11-27,6.61,6.67,6.30,6.35,29369000,6.35
2015-11-26,6.74,6.75,6.57,6.63,27229800,6.63
2015-11-25,6.73,6.84,6.68,6.71,56526000,6.71
2015-11-24,6.84,6.85,6.70,6.76,38272000,6.76
2015-11-23,6.43,6.83,6.42,6.79,83688100,6.79
2015-11-20,6.41,6.49,6.24,6.46,51354400,6.46
2015-11-19,6.41,6.46,6.32,6.39,42309000,6.39
2015-11-18,6.32,6.41,6.26,6.39,33620800,6.39
2015-11-17,6.34,6.40,6.22,6.37,46805900,6.37
2015-11-16,6.20,6.34,6.10,6.30,63161600,6.30
2015-11-13,6.45,6.50,5.95,6.27,160137100,6.27
2015-11-12,6.56,6.61,6.50,6.53,77765900,6.53
2015-11-11,6.60,6.65,6.46,6.51,88894800,6.51
2015-11-10,6.20,6.53,6.15,6.52,154494800,6.52
2015-11-09,6.30,6.30,6.14,6.25,56009400,6.25
2015-11-06,6.24,6.30,6.18,6.26,55259400,6.26
2015-11-05,6.25,6.31,6.04,6.23,84315500,6.23
