Date,Open,High,Low,Close,Volume,Adj Close
2016-04-01,49.85,50.20,49.30,49.50,5663600,48.52
2016-03-31,49.90,50.45,49.85,49.90,5040300,48.92
2016-03-30,50.00,50.80,49.95,50.25,8168100,49.26
2016-03-29,49.50,49.50,48.75,49.25,3321200,48.28
2016-03-28,48.90,48.90,48.90,48.90,000,47.94
2016-03-25,48.90,48.90,48.90,48.90,000,47.94
2016-03-24,49.50,49.50,48.50,48.90,11549600,47.94
2016-03-23,49.60,49.60,48.65,49.35,7034100,48.38
2016-03-22,47.45,49.85,47.40,49.60,11751500,48.62
2016-03-21,47.20,49.10,46.90,47.50,11619000,46.56
2016-03-18,47.80,47.80,45.35,46.80,24551500,45.88
2016-03-17,48.00,48.05,47.45,47.95,4141000,47.00
2016-03-16,47.00,47.55,46.90,47.20,3715400,46.27
2016-03-15,47.05,47.30,46.40,47.10,5496900,46.17
2016-03-14,46.00,47.85,45.85,47.65,10855700,46.71
2016-03-11,44.30,45.75,44.20,45.45,3104900,44.55
2016-03-10,45.35,45.90,44.80,44.90,3389900,44.01
2016-03-09,45.20,45.70,44.65,45.05,5434900,44.16
2016-03-08,45.80,46.35,45.60,45.80,6660500,44.90
2016-03-07,46.50,46.50,45.60,46.05,10056700,45.14
2016-03-04,43.45,45.75,43.30,45.60,12989700,44.70
2016-03-03,43.45,43.60,42.70,43.30,7559100,42.45
2016-03-02,42.35,43.60,42.15,43.00,14242600,42.15
2016-03-01,39.90,41.15,39.85,41.10,21954600,40.29
2016-02-29,40.40,40.45,39.70,39.80,4481600,39.02
2016-02-26,40.00,40.80,39.60,40.45,5531900,39.65
2016-02-25,40.80,40.80,39.15,39.25,3945700,38.48
2016-02-24,41.00,41.30,40.15,40.80,3678500,40.00
2016-02-23,41.80,42.00,41.30,41.35,6930700,40.53
2016-02-22,41.50,42.40,41.30,41.70,3507200,40.88
2016-02-19,40.45,41.50,40.45,41.30,4455100,40.49
2016-02-18,41.00,41.10,40.35,40.45,4076100,39.65
2016-02-17,41.00,41.45,40.05,40.30,2667300,39.51
2016-02-16,40.00,40.90,39.30,40.70,6592500,39.90
2016-02-15,39.40,40.20,39.40,40.10,5516100,39.31
2016-02-12,38.85,40.00,38.85,39.00,6239600,38.23
2016-02-11,38.50,39.65,38.35,39.35,6179900,38.57
2016-02-10,40.20,40.20,40.20,40.20,000,39.41
2016-02-09,40.20,40.20,40.20,40.20,000,39.41
2016-02-08,40.20,40.20,40.20,40.20,000,39.41
2016-02-05,40.50,40.80,39.70,40.20,4202300,39.41
2016-02-04,40.00,40.85,39.70,39.80,6844400,39.02
2016-02-03,40.80,40.80,39.40,39.85,7127200,39.06
2016-02-02,40.50,41.30,40.10,41.10,6026000,40.29
2016-02-01,41.80,41.85,40.40,41.25,10326500,40.44
2016-01-29,39.25,41.75,39.05,41.65,9933700,40.83
2016-01-28,39.15,39.70,38.20,39.25,7651500,38.48
2016-01-27,39.50,39.60,38.85,39.15,8544500,38.38
2016-01-26,39.00,39.30,38.55,38.85,7510900,38.08
2016-01-25,40.60,40.60,39.25,40.00,8090300,39.21
2016-01-22,40.35,40.50,39.85,39.95,10249900,39.16
2016-01-21,41.90,43.00,39.40,39.50,14764700,38.72
2016-01-20,43.40,43.40,41.45,41.50,12560800,40.68
2016-01-19,44.50,44.75,43.60,44.65,5755100,43.77
2016-01-18,44.10,45.30,44.00,44.60,5253900,43.72
2016-01-15,45.60,46.10,44.85,44.90,5834600,44.01
2016-01-14,45.85,46.80,45.20,46.25,5076300,45.34
2016-01-13,47.50,47.75,46.45,47.20,6811300,46.27
2016-01-12,46.60,46.90,45.95,46.40,3881200,45.49
2016-01-11,47.15,47.20,46.40,46.50,7432100,45.58
2016-01-08,48.50,48.80,47.45,48.25,6838300,47.30
2016-01-07,47.05,47.70,45.60,47.55,7432200,46.61
2016-01-06,48.80,49.30,47.30,47.40,6021900,46.47
2016-01-05,49.30,49.45,48.60,48.80,3157600,47.84
2016-01-04,50.10,50.35,49.00,49.25,5016000,48.28
2016-01-01,50.40,50.40,50.40,50.40,000,49.41
2015-12-31,51.00,51.00,50.25,50.40,1810000,49.41
2015-12-30,51.65,51.80,50.85,51.00,2239300,49.99
2015-12-29,50.70,51.10,50.15,51.00,2520500,49.99
2015-12-28,50.85,50.85,50.05,50.20,2274500,49.21
2015-12-25,51.10,51.10,51.10,51.10,000,50.09
2015-12-24,51.20,51.50,51.00,51.10,1230000,50.09
2015-12-23,50.45,51.30,50.45,51.15,3158400,50.14
2015-12-22,50.30,50.90,50.20,50.75,2248100,49.75
2015-12-21,50.30,50.60,50.25,50.35,2751100,49.36
2015-12-18,50.55,51.05,50.50,50.90,5824400,49.90
2015-12-17,51.35,51.70,51.05,51.40,4454600,50.39
2015-12-16,51.00,51.50,50.50,51.35,3811700,50.34
2015-12-15,50.60,51.00,50.25,50.40,5046900,49.41
2015-12-14,50.40,51.10,50.10,51.00,4657600,49.99
2015-12-11,52.00,52.20,50.90,51.15,4742300,50.14
2015-12-10,51.10,52.15,51.10,51.60,2721500,50.58
2015-12-09,50.65,51.85,50.65,51.55,2995500,50.53
2015-12-08,51.50,52.00,50.85,51.55,4088300,50.53
2015-12-07,52.10,52.75,51.95,52.05,3510500,51.02
2015-12-04,52.35,52.50,51.75,52.35,4136900,51.32
2015-12-03,52.40,53.20,52.35,52.90,2846800,51.86
2015-12-02,52.45,53.50,52.20,53.10,7582600,52.05
2015-12-01,50.70,52.10,50.70,51.80,6449300,50.78
2015-11-30,51.30,51.45,50.40,50.55,6301600,49.55
2015-11-27,52.10,52.15,50.80,50.80,4820300,49.80
2015-11-26,52.50,53.30,51.65,51.85,5337800,50.83
2015-11-25,52.15,52.20,51.40,51.75,4190100,50.73
2015-11-24,52.65,52.85,52.15,52.35,1877400,51.32
2015-11-23,53.00,53.35,52.50,53.15,3064600,52.10
2015-11-20,52.35,53.70,52.15,53.55,3615400,52.49
2015-11-19,52.90,53.40,52.75,53.05,3436300,52.00
2015-11-18,52.50,52.80,52.20,52.40,2264700,51.37
2015-11-17,52.60,53.80,52.30,52.45,3384200,51.42
2015-11-16,52.00,52.60,51.70,52.05,4797300,51.02
2015-11-13,53.00,53.45,52.50,53.30,4184200,52.25
2015-11-12,51.05,53.95,51.05,53.80,6573600,52.74
2015-11-11,51.10,51.75,50.80,51.55,2776900,50.53
2015-11-10,51.00,51.10,50.40,50.50,7225800,49.50
2015-11-09,52.35,52.75,51.10,51.30,5007300,50.29
2015-11-06,52.80,53.10,52.70,52.80,2711400,51.76
2015-11-05,53.50,54.40,53.15,53.65,4621100,52.59
2015-11-04,52.60,55.45,52.60,54.70,6665900,53.62
