Date,Open,High,Low,Close,Volume,Adj Close
2016-04-01,8.92,9.37,8.78,9.35,12344700,9.35
2016-03-31,8.70,8.99,8.61,8.69,6110600,8.69
2016-03-30,8.75,8.75,8.55,8.59,5605900,8.59
2016-03-29,8.71,8.82,8.51,8.69,4160100,8.69
2016-03-28,8.62,8.62,8.62,8.62,000,8.62
2016-03-25,8.62,8.62,8.62,8.62,000,8.62
2016-03-24,8.60,8.67,8.51,8.62,4277000,8.62
2016-03-23,8.86,8.86,8.58,8.65,3449800,8.65
2016-03-22,8.79,8.89,8.68,8.73,3881500,8.73
2016-03-21,8.95,8.95,8.75,8.80,2891600,8.80
2016-03-18,8.60,8.82,8.53,8.81,7824900,8.81
2016-03-17,8.70,8.75,8.56,8.58,4811200,8.58
2016-03-16,8.85,8.85,8.40,8.50,7980900,8.50
2016-03-15,8.90,8.90,8.73,8.75,6013200,8.75
2016-03-14,8.80,8.81,8.55,8.77,7710800,8.77
2016-03-11,8.50,8.52,8.30,8.50,7759400,8.50
2016-03-10,8.61,8.61,8.45,8.47,6434300,8.47
2016-03-09,8.58,8.58,8.35,8.48,7341900,8.48
2016-03-08,8.55,8.70,8.55,8.59,9632300,8.59
2016-03-07,8.70,8.78,8.53,8.55,16432500,8.55
2016-03-04,8.40,8.71,8.28,8.61,34132500,8.61
2016-03-03,7.76,7.78,7.51,7.74,4492600,7.74
2016-03-02,7.75,7.80,7.57,7.80,3842200,7.80
2016-03-01,7.19,7.59,7.11,7.53,8393400,7.53
2016-02-29,7.26,7.28,7.06,7.09,4634700,7.09
2016-02-26,7.40,7.40,7.16,7.26,497200,7.26
2016-02-25,7.44,7.46,7.16,7.21,3366500,7.21
2016-02-24,7.28,7.38,7.18,7.37,4561000,7.37
2016-02-23,7.34,7.44,7.27,7.32,6094200,7.32
2016-02-22,7.27,7.49,7.27,7.39,3445900,7.39
2016-02-19,7.50,7.54,7.26,7.27,8010300,7.27
2016-02-18,7.34,7.60,7.34,7.59,4493800,7.59
2016-02-17,7.73,7.74,7.26,7.28,4663000,7.28
2016-02-16,7.58,7.75,7.54,7.73,3964900,7.73
2016-02-15,7.10,7.46,7.10,7.45,4516400,7.45
2016-02-12,6.66,7.06,6.60,7.04,4019300,7.04
2016-02-11,7.01,7.15,6.80,6.86,2232800,6.86
2016-02-10,7.23,7.23,7.23,7.23,000,7.23
2016-02-09,7.23,7.23,7.23,7.23,000,7.23
2016-02-08,7.23,7.23,7.23,7.23,000,7.23
2016-02-05,7.04,7.24,6.97,7.23,5607000,7.23
2016-02-04,7.28,7.28,6.86,7.12,8631000,7.12
2016-02-03,7.25,7.27,6.87,6.93,4195800,6.93
2016-02-02,7.56,7.73,7.22,7.23,3729300,7.23
2016-02-01,7.38,7.85,7.38,7.74,4475000,7.74
2016-01-29,7.34,7.41,7.11,7.40,3093000,7.40
2016-01-28,7.30,7.35,7.02,7.19,3572800,7.19
2016-01-27,7.38,7.45,7.15,7.29,1351200,7.29
2016-01-26,7.30,7.40,7.20,7.32,3759200,7.32
2016-01-25,7.18,7.31,7.14,7.30,1905000,7.30
2016-01-22,7.00,7.22,6.80,7.20,4700500,7.20
2016-01-21,6.91,7.01,6.54,6.58,2823100,6.58
2016-01-20,7.55,7.55,6.86,6.87,4248400,6.87
2016-01-19,7.23,7.51,7.23,7.45,2105500,7.45
2016-01-18,7.44,7.54,7.33,7.41,3863800,7.41
2016-01-15,7.58,7.60,7.40,7.51,3691300,7.51
2016-01-14,7.66,7.75,7.52,7.62,3276900,7.62
2016-01-13,7.78,8.08,7.69,7.81,2682800,7.81
2016-01-12,7.61,7.84,7.59,7.63,2343800,7.63
2016-01-11,7.69,7.92,7.51,7.60,4347400,7.60
2016-01-08,7.82,7.92,7.67,7.76,1921200,7.76
2016-01-07,7.78,7.90,7.54,7.81,8186500,7.81
2016-01-06,8.09,8.09,7.88,7.93,3166300,7.93
2016-01-05,8.15,8.27,7.93,8.08,4730600,8.08
2016-01-04,8.47,8.47,8.02,8.08,3268400,8.08
2016-01-01,8.58,8.58,8.58,8.58,000,8.58
2015-12-31,8.35,8.68,8.35,8.58,1068000,8.58
2015-12-30,8.58,8.60,8.34,8.35,1244500,8.35
2015-12-29,8.47,8.58,8.47,8.49,1702000,8.49
2015-12-28,8.39,8.50,8.35,8.45,1623400,8.45
2015-12-25,8.38,8.38,8.38,8.38,000,8.38
2015-12-24,8.19,8.52,8.19,8.38,1823100,8.38
2015-12-23,8.33,8.54,8.22,8.38,2503500,8.38
2015-12-22,8.40,8.40,8.18,8.23,1717700,8.23
2015-12-21,8.07,8.45,8.00,8.20,1458000,8.20
2015-12-18,7.72,8.06,7.72,8.05,4317800,8.05
2015-12-17,7.83,8.03,7.83,7.96,2512900,7.96
2015-12-16,7.90,7.98,7.75,7.77,2135800,7.77
2015-12-15,8.06,8.04,7.88,7.89,1966700,7.89
2015-12-14,8.07,8.09,7.85,8.01,4316200,8.01
2015-12-11,7.76,8.04,7.70,8.01,7402900,8.01
2015-12-10,7.97,8.04,7.82,7.85,3463000,7.85
2015-12-09,7.76,8.02,7.70,7.96,3567300,7.96
2015-12-08,7.91,8.00,7.83,7.91,2787300,7.91
2015-12-07,8.12,8.12,8.01,8.04,2867500,8.04
2015-12-04,7.85,8.14,7.82,8.12,5052200,8.12
2015-12-03,7.98,8.07,7.92,8.05,2505100,8.05
2015-12-02,7.98,8.05,7.82,8.04,3072500,8.04
